fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,colour
6.9,0.29,0.4,2.9678470700644555,0.043,3.58351893845611,156,0.9996,2.93,0.47,8.9,5,White
6.9,0.32,0.26,2.1162555148025524,0.053,3.4657359027997265,180,0.9965,3.25,0.51,9.2,6,White
5.3,0.58,0.07,1.9315214116032138,0.043,3.5263605246161616,149,0.9944,3.34,0.57,9.7,5,White
5.3,0.585,0.07,1.9600947840472698,0.044,3.5263605246161616,145,0.9945,3.34,0.57,9.7,6,White
5.4,0.59,0.07,1.9459101490553132,0.045,3.58351893845611,147,0.9944,3.34,0.57,9.7,6,White
6.9,0.32,0.26,2.1162555148025524,0.053,3.4657359027997265,180,0.9965,3.25,0.51,9.2,6,White
5.2,0.6,0.07,1.9459101490553132,0.044,3.4965075614664802,147,0.9944,3.33,0.58,9.7,5,White
5.8,0.25,0.26,2.5726122302071057,0.051,3.784189633918261,148,0.9972,3.29,0.38,9.3,5,White
6.6,0.58,0.3,1.62924053973028,0.057,3.4011973816621555,123,0.9949,3.24,0.38,9,5,White
7,0.29,0.54,2.3702437414678603,0.046,4.07753744390572,234,0.9966,3.05,0.61,9.5,5,White
6.6,0.19,0.41,2.186051276738094,0.046,3.9318256327243257,169,0.9954,3.14,0.57,9.8,6,White
6.7,0.2,0.41,2.2082744135228043,0.044,3.912023005428146,166,0.9954,3.14,0.58,9.8,6,White
7.7,0.26,0.4,0.09531017980432493,0.042,2.1972245773362196,60,0.9915,2.89,0.5,10.6,5,White
6.8,0.32,0.34,0.1823215567939546,0.044,2.6390573296152584,67,0.9919,3.05,0.47,10.6,4,White
7,0.3,0.49,1.547562508716013,0.036,2.833213344056216,105,0.9916,3.26,0.68,12.4,7,White
7,0.24,0.36,1.0296194171811581,0.034,3.091042453358316,112,0.99,3.19,0.38,12.6,8,White
6.1,0.31,0.58,1.6094379124341003,0.039,3.58351893845611,114,0.9909,3.3,0.6,12.3,8,White
6.8,0.44,0.37,1.62924053973028,0.047,3.828641396489095,201,0.9938,3.08,0.65,10.5,4,White
6.7,0.34,0.3,2.747270914255491,0.054,3.9318256327243257,196,0.9982,3.19,0.49,9.3,5,White
7.1,0.35,0.24,2.7343675094195836,0.055,3.828641396489095,198,0.9988,3.12,0.49,8.8,5,White
7.3,0.32,0.25,1.9740810260220096,0.056,3.8501476017100584,180,0.9961,3.08,0.47,8.8,5,White
6.5,0.28,0.33,2.7536607123542622,0.053,3.9318256327243257,190,0.9978,3.22,0.51,9.7,6,White
7.2,0.23,0.39,2.653241964607215,0.058,3.8918202981106265,192,0.9979,2.98,0.48,9,7,White
7.2,0.23,0.39,2.653241964607215,0.058,3.8918202981106265,192,0.9979,2.98,0.48,9,7,White
7.2,0.23,0.39,2.653241964607215,0.058,3.8918202981106265,192,0.9979,2.98,0.48,9,7,White
7.2,0.23,0.39,2.653241964607215,0.058,3.8918202981106265,192,0.9979,2.98,0.48,9,7,White
5.9,0.15,0.31,1.7578579175523736,0.041,3.970291913552122,155,0.9945,3.52,0.46,10.5,6,White
7.4,0.28,0.42,2.9856819377004897,0.066,3.970291913552122,195,1,2.96,0.44,9.1,5,White
6.2,0.28,0.22,1.9878743481543455,0.041,3.258096538021482,157,0.9957,3.44,0.64,9.8,7,White
9.1,0.59,0.38,0.47000362924573563,0.066,3.5263605246161616,182,0.9968,3.23,0.38,8.5,3,White
6.3,0.33,0.27,0.1823215567939546,0.046,3.5263605246161616,175,0.9934,3.37,0.54,9.4,6,White
8.3,0.39,0.7,2.3608540011180215,0.045,3.4965075614664802,169,0.9976,3.09,0.57,9.4,5,White
7.2,0.19,0.46,1.33500106673234,0.041,4.406719247264253,187,0.9932,3.19,0.6,11.2,7,White
7.5,0.17,0.44,2.424802725718295,0.046,4.174387269895637,146,0.997,3.17,0.45,10,6,White
6.7,0.17,0.5,0.7419373447293773,0.043,3.295836866004329,122,0.9923,3.15,0.45,10.3,6,White
6.1,0.41,0,0.47000362924573563,0.063,3.58351893845611,87,0.9914,3.27,0.67,10.8,6,White
8.3,0.2,0.35,-0.10536051565782628,0.05,2.4849066497880004,74,0.992,3.13,0.38,10.5,6,White
6.1,0.41,0,0.47000362924573563,0.063,3.58351893845611,87,0.9914,3.27,0.67,10.8,6,White
6,0.29,0.21,0.26236426446749106,0.055,3.7376696182833684,168,0.9914,3.32,0.43,11.1,6,White
7.3,0.41,0.24,1.916922612182061,0.057,3.713572066704308,163,0.9949,3.2,0.41,9.9,6,White
7.3,0.41,0.24,1.916922612182061,0.057,3.713572066704308,163,0.9949,3.2,0.41,9.9,6,White
7.2,0.43,0.24,1.9021075263969205,0.058,3.6888794541139363,163,0.995,3.2,0.41,9.9,5,White
7.3,0.4,0.24,1.9021075263969205,0.058,3.713572066704308,166,0.995,3.2,0.41,9.9,6,White
6.2,0.33,0.27,1.589235205116581,0.036,3.4011973816621555,134,0.9927,3.2,0.42,10.4,7,White
6.2,0.31,0.26,1.5686159179138452,0.037,3.58351893845611,148,0.9928,3.21,0.41,10.4,6,White
6.1,0.36,0.27,0.7419373447293773,0.035,2.772588722239781,100,0.9917,3.4,0.71,11.5,7,White
5,0.55,0.14,2.1162555148025524,0.032,3.5553480614894135,164,0.9918,3.53,0.51,12.5,8,White
7.8,0.25,0.41,1.308332819650179,0.042,3.6109179126442243,149,0.9954,3.36,0.45,10,6,White
5.7,0.36,0.21,1.9021075263969205,0.038,3.9318256327243257,166,0.9941,3.29,0.63,10,6,White
5.8,0.34,0.21,1.8870696490323797,0.04,3.912023005428146,167,0.9941,3.29,0.62,10,5,White
6.8,0.28,0.6,0.09531017980432493,0.132,3.7376696182833684,127,0.9934,3.09,0.44,9.1,6,White
6.8,0.25,0.34,1.547562508716013,0.031,3.5263605246161616,134,0.9927,3.21,0.38,10.6,6,White
6.6,0.24,0.35,2.0412203288596382,0.031,3.58351893845611,135,0.9938,3.19,0.37,10.5,5,White
5.9,0.3,0.47,2.060513531794317,0.03,2.9444389791664403,133,0.9933,3.52,0.43,11.5,7,White
6.1,0.125,0.25,1.1939224684724346,0.04,2.302585092994046,69,0.9934,3.54,0.59,10.1,6,White
6,0.1,0.24,0.09531017980432493,0.041,2.70805020110221,65,0.9927,3.61,0.61,10.3,7,White
6.6,0.24,0.35,2.0412203288596382,0.031,3.58351893845611,135,0.9938,3.19,0.37,10.5,5,White
6.8,0.25,0.34,1.547562508716013,0.031,3.5263605246161616,134,0.9927,3.21,0.38,10.6,6,White
6.8,0.28,0.44,2.2300144001592104,0.031,3.5553480614894135,137,0.9946,3.16,0.36,10.4,6,White
8.3,0.41,0.51,0.6931471805599453,0.046,2.3978952727983707,207,0.993,3.02,0.55,11.4,5,White
7.5,0.27,0.31,1.7578579175523736,0.057,4.875197323201151,313,0.9946,3.18,0.59,10.5,5,White
7.9,0.26,0.41,2.7180005319553784,0.04,3.6375861597263857,216,0.9976,2.96,0.6,10,6,White
6.4,0.34,0.23,1.840549633397487,0.039,3.6109179126442243,143,0.9944,3.19,0.65,10,6,White
6.5,0.28,0.35,2.7343675094195836,0.042,4.007333185232471,195,0.9978,3.23,0.5,9.6,6,White
7.2,0.21,0.41,0.26236426446749106,0.036,3.4965075614664802,85,0.992,3.17,0.51,10.4,5,White
6.4,0.32,0.35,1.5686159179138452,0.03,3.5263605246161616,101,0.9912,3.36,0.6,12.5,8,White
6.8,0.24,0.34,1.5260563034950492,0.032,3.6109179126442243,135,0.9927,3.2,0.39,10.6,5,White
6.3,0.23,0.3,0.5877866649021191,0.033,2.772588722239781,91,0.9906,3.28,0.4,11.8,6,White
6.5,0.28,0.34,2.2925347571405443,0.038,3.4011973816621555,133,0.9954,3.11,0.44,9.8,5,White
5.6,0.26,0.26,1.7404661748405046,0.031,2.4849066497880004,80,0.9923,3.25,0.38,10.8,5,White
6.3,0.23,0.3,0.5877866649021191,0.033,2.772588722239781,91,0.9906,3.28,0.4,11.8,6,White
6.3,0.23,0.33,0.4054651081081644,0.036,2.70805020110221,105,0.991,3.32,0.42,11.2,6,White
5.8,0.27,0.27,2.509599262378372,0.045,4.007333185232471,170,0.9972,3.28,0.42,9.3,6,White
5.9,0.26,0.4,0.26236426446749106,0.047,2.4849066497880004,139,0.9945,3.45,0.53,10.4,5,White
6.6,0.18,0.35,0.4054651081081644,0.049,3.8918202981106265,141,0.9934,3.43,0.85,10.2,7,White
7.4,0.2,0.43,2.0541237336955462,0.045,3.295836866004329,153,0.9964,3.19,0.55,9,7,White
8,0.24,0.36,0.4054651081081644,0.047,2.833213344056216,129,0.9948,3.2,0.54,10,6,White
6.4,0.26,0.42,2.272125885509337,0.044,3.4011973816621555,140,0.9962,3.18,0.47,9.1,6,White
5.4,0.31,0.47,1.0986122886681098,0.053,3.828641396489095,144,0.9931,3.29,0.76,10,5,White
5.4,0.29,0.47,1.0986122886681098,0.052,3.8501476017100584,145,0.993,3.29,0.75,10,6,White
7.1,0.145,0.33,1.5260563034950492,0.05,3.4965075614664802,131,0.9942,3.28,0.4,9.6,6,White
5.6,0.34,0.1,0.26236426446749106,0.031,2.995732273553991,68,0.9906,3.36,0.51,11.2,7,White
6.7,0.19,0.41,2.747270914255491,0.056,4.31748811353631,155,0.9995,3.2,0.44,8.8,6,White
7.8,0.18,0.46,2.6100697927420065,0.052,3.6375861597263857,118,0.998,3.15,0.5,10,6,White
7.6,0.17,0.45,2.4159137783010487,0.054,4.02535169073515,137,0.997,3.15,0.47,10,5,White
6.3,0.12,0.36,0.7419373447293773,0.044,3.8501476017100584,146,0.9914,3.27,0.74,11.4,7,White
7.3,0.33,0.4,1.9242486522741338,0.038,3.4657359027997265,138,0.992,3.03,0.3,11.9,7,White
5.5,0.335,0.3,0.9162907318741551,0.071,3.295836866004329,128,0.9924,3.14,0.51,9.6,6,White
7.3,0.33,0.4,1.9242486522741338,0.038,3.4657359027997265,138,0.992,3.03,0.3,11.9,7,White
5.8,0.4,0.42,1.4816045409242156,0.047,3.6506582412937387,245,0.9937,3.25,0.57,9.6,6,White
7.3,0.22,0.37,2.6602595372658615,0.063,3.871201010907891,191,0.9978,2.89,0.38,9,6,White
7.3,0.22,0.37,2.6602595372658615,0.063,3.871201010907891,191,0.9978,2.89,0.38,9,6,White
6.1,0.36,0.33,0.09531017980432493,0.05,3.1780538303479458,169,0.9927,3.15,0.78,9.5,6,White
10,0.2,0.39,0.3364722366212129,0.05,2.9444389791664403,152,0.994,3,0.42,10.4,6,White
6.9,0.24,0.34,1.547562508716013,0.04,3.7612001156935624,161,0.9935,3.2,0.59,10.6,6,White
6.4,0.24,0.32,2.7013612129514133,0.047,3.9889840465642745,162,0.9968,3.28,0.5,10.2,6,White
7.1,0.365,0.14,0.1823215567939546,0.055,3.1780538303479458,84,0.9941,3.15,0.43,8.9,5,White
6.8,0.15,0.3,1.667706820558076,0.05,3.6888794541139363,127,0.9942,3.4,0.39,9.7,6,White
7.3,0.22,0.37,2.6602595372658615,0.063,3.871201010907891,191,0.9978,2.89,0.38,9,6,White
6.8,0.16,0.4,0.8329091229351039,0.037,2.8903717578961645,102,0.9923,3.49,0.42,11.4,7,White
6,0.26,0.32,1.252762968495368,0.028,3.367295829986474,113,0.9912,3.4,0.71,12.3,7,White
6,0.18,0.27,0.4054651081081644,0.089,3.6888794541139363,143,0.9923,3.49,0.62,10.8,6,White
6.9,0.33,0.21,0,0.053,3.6635616461296463,148,0.9927,3.12,0.45,9.4,6,White
7.7,0.29,0.48,0.8329091229351039,0.049,3.58351893845611,178,0.9931,3.17,0.64,10.6,6,White
7.1,0.39,0.35,2.5257286443082556,0.044,3.258096538021482,72,0.9941,3.17,0.29,11.6,5,White
6.9,0.33,0.21,0,0.053,3.6635616461296463,148,0.9927,3.12,0.45,9.4,6,White
7.7,0.29,0.48,0.8329091229351039,0.049,3.58351893845611,178,0.9931,3.17,0.64,10.6,6,White
6.6,0.905,0.19,-0.2231435513142097,0.048,2.833213344056216,204,0.9934,3.34,0.56,10,5,White
7.2,0.27,0.27,0.8754687373538999,0.048,3.4011973816621555,149,0.9936,3.1,0.51,9.2,6,White
5.1,0.33,0.22,0.47000362924573563,0.027,2.8903717578961645,89,0.9893,3.51,0.38,12.5,7,White
5.1,0.33,0.22,0.47000362924573563,0.027,2.8903717578961645,89,0.9893,3.51,0.38,12.5,7,White
6.4,0.31,0.28,0.4054651081081644,0.037,2.4849066497880004,119,0.9919,3.32,0.51,10.4,7,White
7.3,0.2,0.44,0.3364722366212129,0.045,3.044522437723423,98,0.9924,3.15,0.46,10,7,White
5.7,0.32,0.5,0.9555114450274363,0.049,2.833213344056216,155,0.9927,3.22,0.64,10,6,White
6.4,0.31,0.28,0.4054651081081644,0.037,2.4849066497880004,119,0.9919,3.32,0.51,10.4,7,White
7.3,0.2,0.44,0.3364722366212129,0.045,3.044522437723423,98,0.9924,3.15,0.46,10,7,White
7.2,0.28,0.26,2.5257286443082556,0.046,3.871201010907891,179,0.9975,3.1,0.52,9,6,White
7.5,0.35,0.28,2.2617630984737906,0.051,3.258096538021482,157,0.9969,3.12,0.53,9.2,6,White
7.2,0.27,0.27,0.8754687373538999,0.048,3.4011973816621555,149,0.9936,3.1,0.51,9.2,6,White
6,0.36,0.39,1.1631508098056809,0.027,2.995732273553991,125,0.991,3.38,0.39,11.3,7,White
5.1,0.33,0.22,0.47000362924573563,0.027,2.8903717578961645,89,0.9893,3.51,0.38,12.5,7,White
5,0.17,0.56,0.4054651081081644,0.026,3.1780538303479458,115,0.9906,3.48,0.39,10.8,7,White
6.3,0.39,0.35,1.7749523509116738,0.04,4.412798293340635,260,0.9941,3.12,0.66,10.1,5,White
6.7,0.21,0.32,1.6863989535702288,0.047,3.367295829986474,140,0.995,3.39,0.46,9.7,6,White
7,0.3,0.38,2.7013612129514133,0.032,4.0943445622221,181,0.9983,3.18,0.61,9.3,7,White
7,0.3,0.38,2.7013612129514133,0.032,4.0943445622221,181,0.9983,3.18,0.61,9.3,7,White
6.5,0.36,0.32,0.09531017980432493,0.031,2.5649493574615367,66,0.9916,3.1,0.46,10.6,5,White
6.1,0.55,0.15,2.2823823856765264,0.031,2.9444389791664403,125,0.9957,3.36,0.47,10.2,6,White
7.3,0.24,0.43,0.6931471805599453,0.021,2.995732273553991,69,0.99,3.08,0.56,12.2,6,White
6.8,0.37,0.51,2.468099531471619,0.044,4.127134385045092,163,0.9976,3.19,0.44,8.8,5,White
6.8,0.27,0.12,0.26236426446749106,0.04,4.465908118654584,168,0.992,3.18,0.41,10,5,White
8.2,0.28,0.42,0.5877866649021191,0.031,3.4011973816621555,93,0.9917,3.09,0.39,11.4,5,White
6.3,0.2,0.4,0.4054651081081644,0.037,3.5553480614894135,107,0.9917,3.46,0.5,11.4,6,White
5.9,0.26,0.27,2.9014215940827497,0.048,3.9512437185814275,168,0.9993,3.35,0.44,9.4,5,White
6.4,0.19,0.42,1.0647107369924282,0.032,3.4657359027997265,83,0.9908,3.3,0.41,11.7,6,White
6.3,0.2,0.4,0.4054651081081644,0.037,3.5553480614894135,107,0.9917,3.46,0.5,11.4,6,White
6.8,0.37,0.51,2.468099531471619,0.044,4.127134385045092,163,0.9976,3.19,0.44,8.8,5,White
6.1,0.35,0.07,0.3364722366212129,0.069,3.091042453358316,108,0.9934,3.23,0.52,9.2,5,White
7.1,0.27,0.31,2.9014215940827497,0.046,4.007333185232471,252,1,3.07,0.56,8.7,5,White
6.8,0.22,0.31,1.840549633397487,0.035,3.4965075614664802,170,0.9918,3.24,0.66,12.6,6,White
6.8,0.27,0.12,0.26236426446749106,0.04,4.465908118654584,168,0.992,3.18,0.41,10,5,White
5.8,0.28,0.34,1.3862943611198906,0.031,3.6888794541139363,99,0.9896,3.39,0.39,12.8,7,White
6.9,0.49,0.24,0.1823215567939546,0.049,2.5649493574615367,125,0.9932,3.17,0.51,9.4,5,White
6.3,0.14,0.39,0.1823215567939546,0.044,3.258096538021482,116,0.992,3.26,0.53,10.3,6,White
8.2,0.28,0.42,0.5877866649021191,0.031,3.4011973816621555,93,0.9917,3.09,0.39,11.4,5,White
7.2,0.25,0.39,2.9418039315284354,0.038,3.7376696182833684,155,0.9999,2.97,0.47,9,6,White
7.3,0.28,0.36,2.5416019934645457,0.04,3.6375861597263857,140,0.998,3.3,0.79,9.6,6,White
7.2,0.19,0.39,0.1823215567939546,0.036,3.4657359027997265,85,0.9918,3.16,0.5,10.5,5,White
7.2,0.19,0.39,0.1823215567939546,0.036,3.4657359027997265,85,0.9918,3.16,0.5,10.5,5,White
7.2,0.25,0.39,2.9418039315284354,0.038,3.7376696182833684,155,0.9999,2.97,0.47,9,6,White
7.3,0.28,0.36,2.5416019934645457,0.04,3.6375861597263857,140,0.998,3.3,0.79,9.6,6,White
7.4,0.21,0.27,0.1823215567939546,0.041,3.295836866004329,99,0.9927,3.19,0.33,9.8,6,White
6.8,0.26,0.22,2.0412203288596382,0.047,4.04305126783455,210,0.9959,3.1,0.47,9,5,White
7.4,0.21,0.27,0.1823215567939546,0.041,3.295836866004329,99,0.9927,3.19,0.33,9.8,6,White
7.4,0.31,0.28,0.47000362924573563,0.05,3.4965075614664802,137,0.9929,3.31,0.56,10.5,6,White
7,0.22,0.31,0.9932517730102834,0.03,3.713572066704308,136,0.9898,3.16,0.37,12.7,7,White
7,0.21,0.28,2.163323025660538,0.045,3.6109179126442243,222,0.9954,3.25,0.54,10.4,6,White
7,0.21,0.28,2.151762203259462,0.045,3.6109179126442243,221,0.9954,3.25,0.54,10.4,6,White
7,0.21,0.28,2.151762203259462,0.045,3.6109179126442243,221,0.9954,3.25,0.54,10.4,6,White
6.9,0.23,0.38,2.1162555148025524,0.047,3.8501476017100584,162,0.9954,3.34,0.52,10.5,7,White
7,0.21,0.28,2.163323025660538,0.045,3.6109179126442243,222,0.9954,3.25,0.54,10.4,6,White
7,0.21,0.28,2.151762203259462,0.045,3.6109179126442243,221,0.9954,3.25,0.54,10.4,6,White
6.8,0.29,0.5,2.5877640352277083,0.053,3.871201010907891,194,0.9974,3.09,0.45,9.4,5,White
7.8,0.21,0.27,0.1823215567939546,0.051,2.995732273553991,89,0.9936,3.06,0.46,9.1,5,White
7.1,0.31,0.47,2.6100697927420065,0.056,3.9889840465642745,197,0.9978,3.1,0.49,9.3,5,White
6.8,0.29,0.5,2.5877640352277083,0.053,3.871201010907891,194,0.9974,3.09,0.45,9.4,5,White
6.4,0.34,0.1,0.09531017980432493,0.048,2.9444389791664403,84,0.9927,3.21,0.38,9.8,5,White
7.4,0.155,0.34,0.8329091229351039,0.045,4.297285406218791,214,0.9934,3.18,0.61,9.9,7,White
7.2,0.55,0.09,0.4054651081081644,0.108,2.772588722239781,151,0.9938,3.07,0.57,9.2,4,White
7,0.23,0.36,1.9600947840472698,0.028,3.4339872044851463,104,0.9922,3.35,0.47,12.1,8,White
6.9,0.2,0.37,1.824549292051046,0.027,3.1780538303479458,97,0.992,3.38,0.49,12.2,7,White
6.1,0.28,0.32,0.9162907318741551,0.042,3.1354942159291497,218.5,0.9935,3.27,0.6,9.8,5,White
6.6,0.16,0.32,0.3364722366212129,0.035,3.8918202981106265,186,0.9906,3.35,0.64,12.4,8,White
7.4,0.155,0.34,0.8329091229351039,0.045,4.297285406218791,214,0.9934,3.18,0.61,9.9,7,White
6.2,0.35,0.04,0.1823215567939546,0.06,3.1354942159291497,108,0.9934,3.26,0.54,9.2,5,White
6.7,0.22,0.37,0.47000362924573563,0.028,3.1780538303479458,102,0.9913,3.29,0.59,11.6,7,White
6.1,0.38,0.2,1.8870696490323797,0.033,3.2188758248682006,137,0.9938,3.3,0.69,10.4,6,White
6,0.25,0.28,0.7884573603642703,0.026,3.9889840465642745,126,0.9898,3.43,0.65,12.9,8,White
6.6,0.52,0.44,2.501435951739211,0.048,3.9889840465642745,245,0.9975,3.26,0.54,9.3,6,White
6.9,0.24,0.36,3.0349529867072724,0.031,3.6888794541139363,139,0.9975,3.2,0.33,11,6,White
7.1,0.32,0.32,2.3978952727983707,0.038,2.772588722239781,66,0.9937,3.24,0.4,11.5,3,White
5.8,0.28,0.27,0.9555114450274363,0.054,3.4011973816621555,156,0.9914,3.53,0.42,12.4,5,White
6.5,0.41,0.24,2.6390573296152584,0.048,3.1780538303479458,113,0.9982,3.44,0.53,9.8,6,White
6.5,0.41,0.24,2.6390573296152584,0.048,3.1780538303479458,113,0.9982,3.44,0.53,9.8,6,White
6.4,0.28,0.29,0.47000362924573563,0.052,3.5263605246161616,127,0.9929,3.48,0.56,10.5,7,White
7.2,0.6,0.2,2.2925347571405443,0.07,3.044522437723423,174,0.9971,3.03,0.54,9.1,5,White
6.1,0.2,0.25,0.1823215567939546,0.038,3.5263605246161616,128,0.9921,3.24,0.44,10.1,5,White
5.9,0.46,0.14,0.9932517730102834,0.042,3.295836866004329,160,0.9931,3.46,0.51,10.6,7,White
6,0.27,0.27,0.47000362924573563,0.046,3.4657359027997265,113,0.9924,3.41,0.51,10.5,7,White
6.4,0.28,0.29,0.47000362924573563,0.052,3.5263605246161616,127,0.9929,3.48,0.56,10.5,7,White
6.4,0.41,0.24,2.6390573296152584,0.048,3.1780538303479458,113,0.9982,3.44,0.53,9.8,6,White
6.3,0.23,0.31,0.4054651081081644,0.022,2.3978952727983707,82,0.9892,3.3,0.4,12.9,7,White
7.1,0.21,0.27,2.151762203259462,0.056,3.258096538021482,111,0.9956,2.95,0.52,9.5,5,White
6,0.37,0.32,0,0.053,3.4339872044851463,218.5,0.9924,3.29,0.72,9.8,6,White
6.1,0.43,0.35,2.2082744135228043,0.059,4.418840607796598,249,0.9971,3.37,0.5,8.5,5,White
7.1,0.21,0.27,2.151762203259462,0.056,3.258096538021482,111,0.9956,2.95,0.52,9.5,5,White
7,0.25,0.29,2.7212954278522306,0.047,3.6888794541139363,171,0.9982,3.22,0.45,9.3,5,White
5.9,0.25,0.19,2.517696472610991,0.047,3.912023005428146,162,0.9973,3.35,0.38,9.5,5,White
6.8,0.32,0.21,0.7884573603642703,0.044,2.70805020110221,68,0.9932,3.17,0.39,9.4,6,White
7.2,0.39,0.62,2.3978952727983707,0.047,4.189654742026425,178,0.9976,3.16,0.5,8.7,5,White
6.3,0.21,0.58,2.302585092994046,0.081,3.5263605246161616,126,0.9962,2.95,0.46,8.9,5,White
7,0.14,0.32,2.1972245773362196,0.039,3.9889840465642745,141,0.9956,3.22,0.43,9.4,6,White
6.8,0.32,0.21,0.7884573603642703,0.044,2.70805020110221,68,0.9932,3.17,0.39,9.4,6,White
7.2,0.39,0.62,2.3978952727983707,0.047,4.189654742026425,178,0.9976,3.16,0.5,8.7,5,White
7.2,0.29,0.53,2.8986705607108596,0.047,4.07753744390572,182,0.9992,3.09,0.52,9.6,5,White
8.6,0.37,0.7,2.4973291697865574,0.039,3.044522437723423,158,0.9983,3,0.73,9.3,6,White
6.5,0.38,0.34,1.2237754316221157,0.036,3.5263605246161616,200,0.9937,3.14,0.76,10,5,White
6.6,0.24,0.29,0.6931471805599453,0.023,2.9444389791664403,86,0.99,3.25,0.45,12.5,6,White
7,0.17,0.31,1.5686159179138452,0.034,3.5263605246161616,132,0.9944,3.36,0.48,9.6,7,White
5.5,0.16,0.22,1.5040773967762742,0.03,3.4011973816621555,102,0.9938,3.24,0.36,9.4,6,White
7,0.24,0.51,2.3978952727983707,0.029,4.007333185232471,227,0.9965,3.03,0.61,9.5,5,White
7.4,0.28,0.36,0.09531017980432493,0.028,3.7376696182833684,105,0.9893,2.99,0.39,12.4,7,White
7,0.22,0.28,0.4054651081081644,0.037,3.367295829986474,115,0.9927,3.11,0.55,10.5,6,White
7.1,0.55,0.13,0.5306282510621704,0.073,3.044522437723423,165,0.994,2.97,0.58,9.2,6,White
6.3,0.22,0.33,0.5306282510621704,0.041,4.204692619390966,164,0.9928,3.32,0.56,10.4,6,White
6.7,0.47,0.34,2.186051276738094,0.043,3.4339872044851463,172,0.9964,3.22,0.6,9.2,5,White
5.9,0.36,0.41,0.26236426446749106,0.047,3.8066624897703196,104,0.9917,3.33,0.51,10.6,6,White
5.8,0.25,0.24,2.5877640352277083,0.044,3.713572066704308,137,0.9972,3.34,0.42,9.5,5,White
6.7,0.47,0.34,2.186051276738094,0.043,3.4339872044851463,172,0.9964,3.22,0.6,9.2,5,White
6.2,0.37,0.3,1.8870696490323797,0.346,4.3694478524670215,200,0.9954,3.29,0.58,9.6,5,White
6.2,0.18,0.38,0.4054651081081644,0.028,3.58351893845611,117,0.993,3.47,0.54,9.7,6,White
6,0.16,0.37,0.4054651081081644,0.025,3.7612001156935624,117,0.9928,3.46,0.51,9.7,6,White
6.6,0.34,0.28,0.26236426446749106,0.035,3.4657359027997265,90,0.9916,3.1,0.42,10.7,6,White
7.4,0.29,0.29,0.47000362924573563,0.045,3.970291913552122,180,0.9936,3.34,0.68,10.5,6,White
7.4,0.26,0.31,2.028148247292285,0.047,3.9512437185814275,177,0.9962,3.13,0.45,8.9,6,White
7,0.28,0.36,0,0.035,2.0794415416798357,70,0.9899,3.09,0.46,12.1,6,White
7.1,0.23,0.39,0.47000362924573563,0.032,2.4849066497880004,65,0.9898,3.25,0.4,12.7,7,White
7.8,0.19,0.26,2.186051276738094,0.039,3.7376696182833684,182,0.996,3.18,0.46,9.9,6,White
6.3,0.19,0.28,0.5877866649021191,0.022,3.332204510175204,158,0.9907,3.2,0.64,11.4,6,White
6.8,0.2,0.38,1.547562508716013,0.04,3.295836866004329,103,0.994,3.37,0.58,10.7,6,White
5.7,0.44,0.13,1.9459101490553132,0.025,3.332204510175204,173,0.9913,3.33,0.48,12.5,6,White
7.2,0.4,0.62,2.379546134130174,0.041,4.248495242049359,189,0.9976,3.08,0.49,8.6,4,White
6.8,0.23,0.32,0.47000362924573563,0.026,3.7612001156935624,147,0.9904,3.29,0.54,12.5,6,White
5.7,0.335,0.34,0,0.04,2.5649493574615367,174,0.992,3.27,0.66,10,5,White
7.2,0.4,0.62,2.379546134130174,0.041,4.248495242049359,189,0.9976,3.08,0.49,8.6,4,White
7.2,0.28,0.54,2.8154087194227095,0.045,3.9889840465642745,200,0.999,3.08,0.49,9.5,6,White
6.8,0.19,0.58,2.653241964607215,0.038,3.9318256327243257,164,0.9975,3.12,0.48,9.6,6,White
6.4,0.3,0.3,0.8109302162163288,0.038,2.0794415416798357,210,0.9937,3.2,0.62,9.9,6,White
6.5,0.3,0.29,0.8109302162163288,0.037,2.0794415416798357,210,0.9937,3.19,0.62,9.9,5,White
7.8,0.18,0.31,2.501435951739211,0.053,3.828641396489095,140,0.998,3.06,0.53,8.9,6,White
7.8,0.18,0.31,2.501435951739211,0.053,3.828641396489095,140,0.998,3.06,0.53,8.9,6,White
7.3,0.51,0.26,1.1939224684724346,0.09,1.9459101490553132,135,0.9944,3.01,0.52,8.8,5,White
6,0.24,0.27,0.6418538861723947,0.048,3.6888794541139363,170,0.9938,3.64,0.54,10,7,White
5.9,0.62,0.28,1.252762968495368,0.039,4.007333185232471,152,0.9907,3.44,0.44,12,6,White
6,0.24,0.27,0.6418538861723947,0.048,3.6888794541139363,170,0.9938,3.64,0.54,10,7,White
6.7,0.27,0.12,0.26236426446749106,0.041,4.127134385045092,138,0.9921,3.21,0.42,10,6,White
7.8,0.34,0.35,0.5877866649021191,0.042,2.0794415416798357,167,0.9908,3.11,0.41,12.1,6,White
7.3,0.26,0.36,1.6486586255873816,0.04,3.4339872044851463,141,0.9931,3.16,0.59,11,6,White
7.4,0.36,0.33,0.3364722366212129,0.025,3.295836866004329,55,0.9915,3.21,0.33,11.2,6,White
7.8,0.28,0.32,2.1972245773362196,0.036,3.5263605246161616,115,0.9952,3.17,0.39,10.3,7,White
