fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,pH,sulphates,alcohol,quality,cluster
5.6,0.39,0.24,1.547562508716013,-3.3813947543659757,27,77,3.28,-1.0216512475319814,12.7,5,2
5.6,0.41,0.24,0.6418538861723947,-3.3813947543659757,10,53,3.32,-0.6931471805599453,13.5,7,2
6.7,0.41,0.01,1.0296194171811581,-3.036554268074246,39,137,3.24,-1.0498221244986778,9.5,5,1
7.1,0.26,0.49,0.7884573603642703,-3.4420193761824103,31,113,3.37,-0.8675005677047231,12.9,9,2
7.5,0.32,0.49,0.5306282510621704,-3.473768074496991,44,109,3.07,-0.7765287894989963,12.5,6,2
5.8,0.19,0.49,1.589235205116581,-3.2188758248682006,44,118,3.34,-0.9675840262617056,9.5,7,3
6.9,0.27,0.49,3.1570004211501135,-2.864704011147587,59,235,2.98,-0.7550225842780328,8.6,5,4
8.1,0.2,0.49,2.468099531471619,-3.036554268074246,46,212,3.09,-0.7765287894989963,10,7,4
7.5,0.32,0.49,0.5306282510621704,-3.473768074496991,44,109,3.07,-0.7765287894989963,12.5,6,2
8.2,0.26,0.49,1.6486586255873816,-3.2188758248682006,19,100,3.12,-1.0788096613719298,10.1,6,1
7.8,0.26,0.49,1.1631508098056809,-3.611918412977808,28,87,3.03,-1.1394342831883648,11.3,7,2
8,0.14,0.49,0.4054651081081644,-3.3524072174927233,42,120,3.26,-0.916290731874155,10.6,7,1
8,0.29,0.49,2.4595888418037104,-3.3524072174927233,40,131,3.14,-1.0788096613719298,10.8,5,1
7.5,0.19,0.49,0.47000362924573563,-3.0576076772720784,42,140,3.4,-0.7550225842780328,10.7,6,3
6.9,0.34,0.49,1.9878743481543455,-3.101092789211817,61,206,3.09,-0.916290731874155,9,6,4
6.2,0.2,0.49,0.47000362924573563,-2.7333680090865,17,143,3.22,-0.6539264674066639,9.2,6,3
6.4,0.37,0.49,2.5877640352277083,-3.101092789211817,53,243,3.14,-0.7339691750802004,8.5,6,4
6.2,0.22,0.49,1.791759469228055,-3.540459448995663,31,128,3.41,-1.0216512475319814,11.3,8,2
7.8,0.26,0.49,1.1631508098056809,-3.611918412977808,28,87,3.03,-1.1394342831883648,11.3,7,2
8.9,0.32,0.49,0.47000362924573563,-2.995732273553991,17,131,3.13,-1.0788096613719298,9.4,5,1
6.5,0.44,0.49,2.0412203288596382,-3.101092789211817,16,169,3.11,-0.9942522733438669,8.7,6,4
7,0.14,0.49,1.7749523509116738,-2.9374633654300153,22,118,3.36,-1.0216512475319814,9.4,6,3
9,0.17,0.49,0,-3.2441936328524905,46,131,3.09,-0.6733445532637656,10.5,7,1
6.4,0.26,0.49,1.8562979903656263,-3.2968373663379125,37,161,3.38,-0.6348782724359695,9.7,6,3
9,0.22,0.49,2.341805806147327,-3.036554268074246,52,195,3.31,-0.8209805520698302,10.2,6,4
8.9,0.32,0.49,0.47000362924573563,-2.995732273553991,17,131,3.13,-1.0788096613719298,9.4,5,1
8.2,0.2,0.49,1.252762968495368,-2.864704011147587,14,108,3.19,-1.0498221244986778,11.5,6,1
7.8,0.15,0.24,2.0412203288596382,-3.0576076772720784,21,98,2.94,-1.171182981502945,9.6,6,1
6.9,0.25,0.24,0.5877866649021191,-2.9374633654300153,6,121,3.23,-0.35667494393873245,11.4,5,3
8.2,0.2,0.49,1.252762968495368,-2.864704011147587,14,108,3.19,-1.0498221244986778,11.5,6,1
7.1,0.28,0.49,1.8718021769015913,-3.1941832122778293,28,111,3.41,-0.5447271754416722,12.2,8,2
7.4,0.19,0.49,1.9021075263969205,-3.2968373663379125,15,110,3.2,-0.9675840262617056,11,7,2
8.3,0.25,0.49,2.8213788864092133,-3.036554268074246,50,228,3.03,-0.6539264674066639,9.2,6,4
7.5,0.14,0.74,0.47000362924573563,-3.3524072174927233,21,126,3.26,-0.7985076962177716,10.2,6,1
7.8,0.49,0.49,1.9459101490553132,-3.146555163288575,29,149,3.21,-1.1086626245216111,10,5,1
8.1,0.12,0.49,0.1823215567939546,-3.170085660698769,43,160,3.13,-0.7339691750802004,9.7,6,1
7.9,0.22,0.49,1.33500106673234,-3.170085660698769,26,105,3.1,-0.941608539858445,10.5,5,1
7.8,0.49,0.49,1.9459101490553132,-3.146555163288575,29,149,3.21,-1.1086626245216111,10,5,1
6.4,0.22,0.49,2.0149030205422647,-2.9187712324178627,42,151,3.27,-0.6539264674066639,10.1,6,4
7.3,0.19,0.49,2.744060638625243,-2.8473122684357177,50,134,3.42,-1.0216512475319814,9.1,7,4
8.1,0.3,0.49,2.509599262378372,-3.0159349808715104,50,144,3.09,-0.5621189181535413,10.2,7,4
7.3,0.19,0.49,2.744060638625243,-2.8473122684357177,50,134,3.42,-1.0216512475319814,9.1,7,4
7.5,0.24,0.49,2.2407096892759584,-3.036554268074246,50,149,3.17,-0.527632742082372,10.5,7,4
6.4,0.22,0.49,2.0149030205422647,-2.9187712324178627,42,151,3.27,-0.6539264674066639,10.1,6,4
7.8,0.21,0.49,0.1823215567939546,-3.3242363405260273,20,99,3.05,-1.2729656758128873,12.1,7,2
7.1,0.3,0.49,0.47000362924573563,-3.101092789211817,31,100,3.4,-0.527632742082372,10.2,5,3
6.9,0.26,0.49,0.47000362924573563,-2.8473122684357177,39,166,3.65,-0.6539264674066639,9.4,4,3
7.6,0.31,0.49,1.3737155789130306,-3.123565645063876,27,131,3.08,-0.40047756659712525,12.8,7,2
6.4,0.42,0.74,2.5494451709255714,-2.577021938695806,48,209,3.12,-0.5447271754416722,9,6,4
8.2,0.29,0.49,0,-3.123565645063876,29,118,3.24,-1.0216512475319814,10.9,4,1
6.6,0.46,0.49,2.0014800002101243,-2.9565115604007097,19,184,3.11,-0.9675840262617056,9,5,4
7.8,0.28,0.49,0.26236426446749106,-3.079113882493042,27,142,3.09,-0.527632742082372,10.2,5,1
5.8,0.15,0.49,0.09531017980432493,-3.036554268074246,21,98,3.19,-0.7339691750802004,9.2,5,3
7.8,0.4,0.49,2.0541237336955462,-2.8134107167600364,34,162,3.26,-0.5447271754416722,11.3,6,4
6.6,0.31,0.49,2.0412203288596382,-2.995732273553991,52,220,3.12,-0.7985076962177716,8.8,5,4
6.6,0.325,0.49,2.0412203288596382,-3.0159349808715104,53,217,3.16,-0.916290731874155,9.3,5,4
6.6,0.27,0.49,2.0541237336955462,-3.0159349808715104,62,217,3.17,-0.7985076962177716,9.4,6,4
6.7,0.26,0.49,2.1162555148025524,-3.0576076772720784,54,191,3.23,-0.916290731874155,10.3,6,4
6.7,0.21,0.49,0.3364722366212129,-3.0576076772720784,30,114,2.92,-0.8675005677047231,10.8,7,1
8.1,0.28,0.46,2.7343675094195836,-2.8302178350764176,32,177,3.27,-0.5447271754416722,9,4,4
6.5,0.13,0.37,0,-3.3242363405260273,48,114,3.41,-0.6733445532637656,11.5,8,3
7.8,0.445,0.56,0,-3.2188758248682006,8,84,3.25,-0.843970070294529,10.8,5,1
8.8,0.39,0.34,1.7749523509116738,-2.900422093749666,33,128,2.95,-0.6733445532637656,11.8,6,1
7.9,0.18,0.33,0.1823215567939546,-3.4112477175156566,20,72,3.12,-0.9675840262617056,10.5,7,1
7.1,0.31,0.38,0.1823215567939546,-3.3242363405260273,10,124,3.14,-0.8209805520698302,9.9,6,1
7.8,0.24,0.18,1.9021075263969205,-3.079113882493042,33,160,3.2,-0.579818495252942,9.8,6,4
7,0.35,0.3,1.8718021769015913,-3.575550768806933,27,87,3.4,-0.8675005677047231,11.4,7,2
6.8,0.22,0.29,2.186051276738094,-3.079113882493042,82,188,3.3,-0.8209805520698302,10.3,6,4
6.2,0.27,0.32,2.174751721484161,-3.0576076772720784,65,224,3.17,-0.7550225842780328,8.9,5,4
7,0.35,0.3,1.8718021769015913,-3.575550768806933,27,87,3.4,-0.8675005677047231,11.4,7,2
7.3,0.23,0.37,0.5877866649021191,-3.4420193761824103,60,156,3.11,-1.0498221244986778,11.1,6,2
6.2,0.3,0.2,1.8870696490323797,-3.101092789211817,42,170,3.36,-0.7985076962177716,10.4,6,3
6.4,0.35,0.2,1.7404661748405046,-3.3813947543659757,18,117,3.33,-0.843970070294529,10.1,5,3
7.6,0.32,0.34,2.9096295745005794,-2.9187712324178627,44,197,3.22,-0.5978370007556204,9,5,4
6.3,0.31,0.3,2.302585092994046,-3.079113882493042,49,212,3.74,-0.5978370007556204,11.9,6,3
7.2,0.25,0.28,2.667228206581955,-2.900422093749666,55,205,3.12,-0.9675840262617056,9,7,4
7.2,0.25,0.28,2.667228206581955,-2.900422093749666,55,205,3.12,-0.9675840262617056,9,7,4
7.3,0.26,0.33,2.8820035082256483,-3.0159349808715104,41.5,195,3.06,-0.8209805520698302,9.1,7,4
7.2,0.25,0.28,2.667228206581955,-2.900422093749666,55,205,3.12,-0.9675840262617056,9,7,4
7.4,0.26,0.37,2.2407096892759584,-3.0576076772720784,42,147,3.46,-0.3285040669720361,10,5,4
7.3,0.26,0.33,2.8820035082256483,-3.0159349808715104,41.5,195,3.06,-0.8209805520698302,9.1,7,4
7.1,0.16,0.25,0.26236426446749106,-3.3813947543659757,28,123,3.27,-0.5978370007556204,11.4,6,3
9,0.43,0.3,0.4054651081081644,-2.995732273553991,7,175,3.11,-0.7985076962177716,9.7,4,1
7.2,0.25,0.28,2.667228206581955,-2.900422093749666,55,205,3.12,-0.9675840262617056,9,7,4
7,0.24,0.3,1.4350845252893227,-3.2188758248682006,41,213,3.28,-0.7133498878774648,11.8,6,3
6.7,0.265,0.22,2.151762203259462,-3.036554268074246,54,198,3.25,-0.8915981192837836,10.2,5,4
7.7,0.12,0.32,0.3364722366212129,-2.8134107167600364,47,150,3.37,-0.8675005677047231,9.2,6,3
7.2,0.21,0.33,1.0986122886681098,-3.3242363405260273,35,132,3.25,-0.916290731874155,11,6,3
8.5,0.32,0.36,2.7013612129514133,-3.1941832122778293,47,190,3.08,-1.171182981502945,10,6,4
6.9,0.18,0.3,0.6931471805599453,-3.270169119255751,39,190,3.32,-0.9942522733438669,12.2,6,3
7,0.24,0.3,1.4350845252893227,-3.2188758248682006,41,213,3.28,-0.7133498878774648,11.8,6,3
6.3,0.26,0.29,0.7884573603642703,-3.146555163288575,35,175,3.38,-0.843970070294529,11.6,6,3
6.7,0.26,0.3,0.5877866649021191,-3.146555163288575,25,121,3.44,-0.4942963218147801,10.2,6,3
7.9,0.29,0.36,2.4069451083182885,-3.4112477175156566,43,208,3.14,-0.7765287894989963,10.3,5,4
6.5,0.27,0.19,1.4350845252893227,-3.079113882493042,6,114,3.25,-1.0498221244986778,8.6,4,1
6.7,0.33,0.42,1.8562979903656263,-2.8473122684357177,27,151,3.16,-0.8209805520698302,9.6,5,4
6.7,0.31,0.42,1.8562979903656263,-2.864704011147587,25,148,3.16,-0.7985076962177716,9.6,5,4
6.6,0.25,0.31,0.4054651081081644,-3.3524072174927233,32,127,3.41,-0.7550225842780328,11.3,6,3
6.4,0.24,0.22,0.4054651081081644,-3.270169119255751,38,157,3.41,-0.5978370007556204,9.9,6,3
6.8,0.26,0.29,2.830267833826459,-2.8824035882469876,48,179,3.45,-0.916290731874155,9.6,5,4
7,0.61,0.26,0.5306282510621704,-2.9759296462578115,25,161,3.36,-0.5108256237659907,10.6,4,1
6.8,0.22,0.3,2.6100697927420065,-2.900422093749666,50,180,3.44,-0.941608539858445,9.8,5,4
8.1,0.31,0.24,0.47000362924573563,-3.4420193761824103,10,67,3.08,-0.7550225842780328,10.5,5,1
7,0.2,0.3,1.8082887711792655,-3.2968373663379125,31,120,3.24,-0.6733445532637656,10.8,5,3
7.9,0.18,0.37,1.0986122886681098,-2.796881414808826,25,178,3.22,-0.6733445532637656,10,6,4
6.6,0.34,0.27,1.824549292051046,-2.8302178350764176,23,136,3.3,-0.7133498878774648,10.1,6,3
6.8,0.3,0.24,1.8870696490323797,-2.0955709236097197,35,116,3.07,-0.7339691750802004,9.4,5,4
6.5,0.18,0.34,0.47000362924573563,-3.2188758248682006,43,148,3.32,-0.527632742082372,11.5,8,3
7,0.21,0.31,1.791759469228055,-3.079113882493042,29,108,3.26,-0.6931471805599453,10.8,6,3
6.8,0.27,0.32,0.4054651081081644,-3.123565645063876,19,142,3.1,-0.843970070294529,9.9,6,1
9.3,0.2,0.33,0.5306282510621704,-2.995732273553991,28,178,3.16,-0.843970070294529,9,4,1
5.8,0.23,0.27,0.5877866649021191,-3.146555163288575,24,69,3.38,-1.171182981502945,9.4,6,3
7.6,0.2,0.39,0.9555114450274363,-3.123565645063876,30,180,3.46,-0.8209805520698302,10.8,7,3
8.2,0.15,0.48,0.9932517730102834,-2.9565115604007097,24,190,3.5,-0.7985076962177716,10.9,7,3
6.5,0.18,0.34,0.47000362924573563,-3.2188758248682006,43,148,3.32,-0.527632742082372,11.5,8,3
7,0.13,0.3,1.6094379124341003,-2.8824035882469876,31,122,3.47,-0.8675005677047231,10.5,6,3
6.9,0.17,0.22,1.5260563034950492,-2.7488721956224653,55,152,3.29,-0.9942522733438669,9.3,6,4
7,0.3,0.32,1.8562979903656263,-3.3813947543659757,28,97,3.23,-0.8209805520698302,11.8,6,2
7.6,0.445,0.44,2.6741486494265287,-3.101092789211817,68,212,3.48,-1.0216512475319814,10,6,4
6.8,0.3,0.24,1.8870696490323797,-2.0955709236097197,35,116,3.07,-0.7339691750802004,9.4,5,4
7.5,0.22,0.33,1.9021075263969205,-3.3242363405260273,45,138,3.2,-0.3856624808119846,11.4,6,3
9.2,0.23,0.3,0.09531017980432493,-3.473768074496991,40,99,2.94,-1.2039728043259361,10.4,6,1
8.7,0.34,0.46,2.624668592163159,-2.900422093749666,68,198,3.36,-0.9942522733438669,9.5,6,4
6.6,0.545,0.04,0.9162907318741551,-3.473768074496991,48,111,3.14,-1.1394342831883648,11.9,5,2
8.1,0.3,0.31,0.09531017980432493,-3.1941832122778293,49,123,2.99,-0.7985076962177716,11.1,6,1
6.9,0.16,0.3,2.2617630984737906,-2.864704011147587,50,185,3.39,-0.9675840262617056,9.6,6,4
8,0.32,0.36,1.5260563034950492,-3.170085660698769,56,178,3.29,-0.7550225842780328,12,6,4
6.1,0.22,0.23,1.1314021114911006,-2.9565115604007097,15,104,3.14,-0.8675005677047231,8.7,5,1
6.9,0.16,0.3,2.2617630984737906,-2.864704011147587,50,185,3.39,-0.9675840262617056,9.6,6,4
7.5,0.15,0.38,0.5877866649021191,-2.9187712324178627,19,101,3.24,-0.8209805520698302,10,5,1
8.4,0.29,0.29,0.04879016416943205,-3.4420193761824103,4,55,2.91,-1.1394342831883648,11.4,4,1
6.6,0.37,0.47,1.8718021769015913,-2.796881414808826,23,150,3.14,-0.7985076962177716,9.6,6,4
7.7,0.38,0.4,0.6931471805599453,-3.270169119255751,28,152,3.18,-1.1394342831883648,12.9,6,2
6.3,0.25,0.23,2.7013612129514133,-3.2441936328524905,47,142,3.14,-1.0498221244986778,9.7,6,4
8.3,0.3,0.36,2.302585092994046,-3.170085660698769,33,169,3.23,-0.6733445532637656,9.3,6,4
6.6,0.22,0.58,0.09531017980432493,-2.017406150760383,52,136,3.1,-1.2039728043259361,9.1,5,4
6.1,0.34,0.31,2.4849066497880004,-2.9374633654300153,46,238,3.16,-0.7339691750802004,8.6,5,4
7.5,0.22,0.29,1.5686159179138452,-2.995732273553991,33,87,3.14,-0.8675005677047231,9.9,5,1
8.3,0.3,0.36,2.302585092994046,-3.170085660698769,33,169,3.23,-0.6733445532637656,9.3,6,4
8,0.27,0.24,0.1823215567939546,-3.123565645063876,20,102,3.28,-0.8675005677047231,10.9,5,1
6.1,0.17,0.27,0.4054651081081644,-2.8824035882469876,45,135,3.2,-0.843970070294529,10.2,6,3
7.4,0.18,0.3,2.341805806147327,-3.101092789211817,44,174,3.11,-0.5621189181535413,9.7,6,4
6.7,0.16,0.28,0.9162907318741551,-3.079113882493042,40,153,3.38,-0.6733445532637656,11.4,7,3
6.1,0.255,0.44,2.509599262378372,-3.101092789211817,53,197,3.24,-0.616186139423817,9.5,6,4
7.4,0.23,0.25,0.3364722366212129,-3.0159349808715104,43,141,3.42,-0.616186139423817,10.2,7,3
6.4,0.16,0.28,0.7884573603642703,-3.170085660698769,33,93,3.31,-0.843970070294529,11.1,6,3
6.3,0.25,0.23,2.7013612129514133,-3.2441936328524905,47,142,3.14,-1.0498221244986778,9.7,6,4
6.7,0.27,0.25,2.0794415416798357,-2.9374633654300153,54,202,3.22,-0.843970070294529,9.3,5,4
6.9,0.29,0.23,2.151762203259462,-2.8824035882469876,56,215,3.17,-0.8209805520698302,8.8,5,4
9.6,0.21,0.28,0.1823215567939546,-3.270169119255751,12,53,2.8,-0.7765287894989963,10.6,5,1
6.6,0.62,0.2,2.163323025660538,-3.079113882493042,81,224,3.17,-0.8209805520698302,9.3,5,4
6.4,0.28,0.19,1.6863989535702288,-3.170085660698769,67,181,3.31,-1.0498221244986778,10.2,6,4
8,0.3,0.28,1.7404661748405046,-3.123565645063876,31,124,3.16,-0.6733445532637656,10.2,6,1
6.4,0.17,0.27,0.4054651081081644,-3.2968373663379125,20,98,3.46,-0.8675005677047231,11,7,3
7.3,0.21,0.3,2.388762789235098,-3.2968373663379125,18,112,3.4,-0.6931471805599453,9.6,6,3
6.7,0.27,0.25,2.0794415416798357,-2.9374633654300153,54,202,3.22,-0.843970070294529,9.3,5,4
6.9,0.29,0.23,2.151762203259462,-2.8824035882469876,56,215,3.17,-0.8209805520698302,8.8,5,4
6.6,0.32,0.26,2.0412203288596382,-2.9187712324178627,56,209,3.17,-0.7985076962177716,8.8,5,4
7.4,0.32,0.22,0.5306282510621704,-2.9759296462578115,50,179,3.28,-0.37106368139083207,8.9,5,4
6.6,0.37,0.07,0.3364722366212129,-3.036554268074246,58,144,3.17,-0.9675840262617056,10,5,3
7.7,0.43,0.28,1.5040773967762742,-3.079113882493042,33,102,3.16,-0.579818495252942,12.2,7,2
7.8,0.39,0.26,2.2925347571405443,-2.8302178350764176,33,181,3.04,-0.8675005677047231,10.9,6,4
6.5,0.18,0.26,0.3364722366212129,-3.1941832122778293,40,141,3.34,-0.3285040669720361,9.5,6,3
7.8,0.4,0.26,2.2512917986064953,-2.8302178350764176,32,178,3.04,-0.843970070294529,10.9,6,4
7.8,0.39,0.26,2.2925347571405443,-2.8302178350764176,33,181,3.04,-0.8675005677047231,10.9,6,4
6.9,0.19,0.28,1.0986122886681098,-2.9187712324178627,33,99,3.16,-0.916290731874155,10.8,6,1
6.6,0.25,0.35,2.6390573296152584,-2.6736487743848776,42,163,3.56,-0.7550225842780328,9.8,5,4
6.5,0.18,0.26,0.3364722366212129,-3.1941832122778293,40,141,3.34,-0.3285040669720361,9.5,6,3
6.4,0.15,0.36,0.5877866649021191,-3.3813947543659757,43,150,3.42,-0.37106368139083207,11,8,3
6.4,0.15,0.36,0.5877866649021191,-3.3813947543659757,43,150,3.42,-0.37106368139083207,11,8,3
8.4,0.17,0.31,1.6863989535702288,-2.9565115604007097,47,150,3.24,-0.9675840262617056,9.8,5,4
6.1,0.32,0.37,0.5877866649021191,-2.9759296462578115,13,200,3.49,-0.8209805520698302,10.5,4,3
8.5,0.21,0.26,2.224623551524334,-3.3813947543659757,73,142,3.05,-0.9942522733438669,11.4,6,4
8.7,0.45,0.4,0.4054651081081644,-2.703062659591171,17,100,3.27,-0.5621189181535413,10.1,6,1
6.7,0.24,0.29,1.916922612182061,-3.270169119255751,54,127,3.33,-0.7765287894989963,11.6,7,2
8.5,0.21,0.26,2.224623551524334,-3.3813947543659757,73,142,3.05,-0.9942522733438669,11.4,6,4
7.4,0.33,0.26,0.9555114450274363,-3.2188758248682006,29,115,3.07,-0.6539264674066639,11.8,7,2
7.2,0.26,0.3,0.7419373447293773,-3.4112477175156566,50,158,3.33,-0.843970070294529,12.1,7,2
8.2,0.36,0.29,2.028148247292285,-3.3524072174927233,37,122,3.16,-1.0788096613719298,12,5,1
7.8,0.2,0.24,0.47000362924573563,-3.649658740960655,26,189,3.08,-0.3011050927839216,12.1,7,2
9.4,0.16,0.3,0.3364722366212129,-3.170085660698769,26,176,3.15,-0.7765287894989963,9.1,5,1
6.4,0.33,0.24,0.47000362924573563,-2.9187712324178627,25,117,3.36,-0.6931471805599453,9.3,5,3
7.8,0.22,0.36,0.3364722366212129,-2.8824035882469876,21,153,3.2,-0.6348782724359695,10.4,6,1
7.4,0.35,0.31,2.8875901149342877,-2.7806208939370456,42,187,3.27,-0.4462871026284195,9.1,5,4
6.6,0.37,0.24,0.6931471805599453,-2.7488721956224653,23,120,3.32,-0.616186139423817,9.4,5,3
6.7,0.37,0.41,1.840549633397487,-2.796881414808826,22,149,3.16,-0.7550225842780328,9.6,6,4
7.1,0.37,0.32,0.3364722366212129,-3.2968373663379125,27,126,3.19,-0.4780358009429998,12,5,1
6.9,0.25,0.27,2.2027647577118348,-3.2441936328524905,37,128,3.27,-1.0788096613719298,11.3,8,2
6.8,0.23,0.29,2.7343675094195836,-2.617295837833746,56,173,3.06,-0.8915981192837836,8.7,6,4
6.4,0.26,0.21,1.9600947840472698,-3.2188758248682006,35,162,3.39,-0.5447271754416722,9.9,6,3
7.6,0.3,0.22,2.3223877202902252,-3.0159349808715104,57,191,3.08,-0.916290731874155,9.3,6,4
9.4,0.16,0.23,0.47000362924573563,-3.170085660698769,14,67,3.07,-1.1394342831883648,9.5,5,1
6.8,0.23,0.29,2.7343675094195836,-2.617295837833746,56,173,3.06,-0.8915981192837836,8.7,6,4
6.4,0.26,0.21,1.9600947840472698,-3.2188758248682006,35,162,3.39,-0.5447271754416722,9.9,6,3
7.6,0.3,0.22,2.3223877202902252,-3.0159349808715104,57,191,3.08,-0.916290731874155,9.3,6,4
7.5,0.33,0.39,2.517696472610991,-2.7333680090865,29,119,3.16,-0.941608539858445,9.4,5,4
7.6,0.38,0.2,1.2237754316221157,-3.079113882493042,9,116,3.15,-0.8915981192837836,9.4,5,1
8.8,0.2,0.43,2.70805020110221,-2.9374633654300153,60,184,3.28,-0.23572233352106983,8.8,6,4
7.5,0.33,0.39,2.517696472610991,-2.7333680090865,29,119,3.16,-0.941608539858445,9.4,5,4
8.8,0.2,0.43,2.70805020110221,-2.9374633654300153,60,184,3.28,-0.23572233352106983,8.8,6,4
6.6,0.36,0.21,0.4054651081081644,-3.0159349808715104,39,184,3.18,-0.8915981192837836,9.9,6,3
7.6,0.38,0.2,1.2237754316221157,-3.079113882493042,9,116,3.15,-0.8915981192837836,9.4,5,1
5.6,0.46,0.24,1.5686159179138452,-3.170085660698769,24,72,3.29,-0.9942522733438669,12.6,6,2
7.2,0.15,0.38,0.1823215567939546,-3.270169119255751,18,110,3.19,-0.843970070294529,11.1,6,1
8.2,0.42,0.29,1.410986973710262,-3.506557897319982,31,100,3,-1.1394342831883648,12.8,7,2
6.8,0.3,0.35,1.0296194171811581,-3.270169119255751,10,164,3.09,-0.6348782724359695,12,6,2
6.7,0.27,0.3,2.631888840136646,-3.540459448995663,34,131,3.36,-0.6931471805599453,12,7,2
7.2,0.5,0,-0.2231435513142097,-3.3813947543659757,46,114,3.19,-1.0788096613719298,9.2,4,1
6,0.26,0.29,0,-3.4420193761824103,27,96,3.38,-0.8209805520698302,12.3,6,2
6.8,0.33,0.28,0.1823215567939546,-3.4420193761824103,38,131,3.19,-0.8915981192837836,13,6,2
6.8,0.3,0.35,1.0296194171811581,-3.270169119255751,10,164,3.09,-0.6348782724359695,12,6,2
7.4,0.29,0.31,0.5306282510621704,-3.3524072174927233,23,110,3.07,-0.9675840262617056,10.9,5,1
8.2,0.42,0.29,1.410986973710262,-3.506557897319982,31,100,3,-1.1394342831883648,12.8,7,2
7.3,0.19,0.24,1.840549633397487,-2.9187712324178627,34,231,3.36,-0.616186139423817,10,6,4
6.5,0.32,0.12,2.4423470353692043,-3.4112477175156566,35,165,3.22,-1.1394342831883648,9,5,4
7.1,0.32,0.4,0.4054651081081644,-3.3813947543659757,13,84,3.42,-0.5108256237659907,10.4,5,3
6.5,0.32,0.12,2.4423470353692043,-3.4112477175156566,35,165,3.22,-1.1394342831883648,9,5,4
7.3,0.19,0.24,1.840549633397487,-2.9187712324178627,34,231,3.36,-0.616186139423817,10,6,4
7.3,0.17,0.23,1.840549633397487,-2.9759296462578115,35,240,3.36,-0.616186139423817,10,6,4
7.7,0.44,0.24,2.4159137783010487,-3.473768074496991,41,167,3.12,-0.843970070294529,11.3,7,2
7.7,0.44,0.24,2.4159137783010487,-3.473768074496991,41,167,3.12,-0.843970070294529,11.3,7,2
7.4,0.49,0.24,2.714694743820879,-3.506557897319982,34,153,3.13,-0.6733445532637656,12,7,2
7.7,0.44,0.24,2.4159137783010487,-3.473768074496991,41,167,3.12,-0.843970070294529,11.3,7,2
7.4,0.49,0.24,2.714694743820879,-3.506557897319982,34,153,3.13,-0.6733445532637656,12,7,2
6.4,0.21,0.3,1.7227665977411035,-3.123565645063876,43,160,3.6,-0.8915981192837836,10.6,6,3
7,0.19,0.23,1.7404661748405046,-2.0955709236097197,27,104,3.04,-0.616186139423817,9.4,6,4
7.2,0.24,0.29,0.7884573603642703,-3.2968373663379125,37,102,3.27,-0.4462871026284195,11,7,3
6.5,0.34,0.36,2.3978952727983707,-2.9565115604007097,53,247,3.44,-0.5978370007556204,9.3,6,4
7,0.19,0.23,1.7404661748405046,-2.0955709236097197,27,104,3.04,-0.616186139423817,9.4,6,4
6.9,0.18,0.33,0,-2.9187712324178627,24,164,3.42,-0.6733445532637656,10.5,5,3
7.2,0.24,0.29,0.7884573603642703,-3.2968373663379125,37,102,3.27,-0.4462871026284195,11,7,3
8.2,0.18,0.31,2.468099531471619,-3.2441936328524905,96,249,3.07,-0.6539264674066639,9.5,6,4
8.3,0.28,0.45,2.0541237336955462,-2.8302178350764176,32,139,3.33,-0.2613647641344075,11.2,6,4
6.1,0.34,0.46,1.547562508716013,-3.540459448995663,21,94,3.29,-0.4780358009429998,12.3,6,2
7.4,0.44,0.2,2.4423470353692043,-3.0159349808715104,44,157,3.27,-0.8209805520698302,9,5,4
7.6,0.26,0.58,2.066862759472976,-3.1941832122778293,62,180,3.07,-0.9675840262617056,9,5,4
7.4,0.44,0.2,2.4423470353692043,-3.0159349808715104,44,157,3.27,-0.8209805520698302,9,5,4
8.7,0.49,0.57,2.8791984572980396,-2.9565115604007097,34,243,2.98,-0.19845093872383832,9,5,4
7,0.24,0.25,0.5306282510621704,-3.170085660698769,48,189,3.25,-0.8675005677047231,11.4,6,3
7.1,0.25,0.25,0.47000362924573563,-3.079113882493042,50,181,3.2,-0.8675005677047231,11,7,3
6.1,0.34,0.46,1.547562508716013,-3.540459448995663,21,94,3.29,-0.4780358009429998,12.3,6,2
6.4,0.18,0.31,0.47000362924573563,-3.0159349808715104,36,127,3.6,-0.40047756659712525,10.4,7,3
